Payout Date,Status,Charges,Refunds,Adjustments,Marketplace Sales Tax,Advances,Reserved Funds,Fees,Retried Amount,Total,Currency,Bank Reference
2022-12-02,paid,760.00,0.00,0.00,0.00,0.00,0.00,23.38,0.00,736.62,USD,
2022-12-01,paid,325.88,0.00,0.00,0.00,0.00,0.00,11.90,0.00,313.98,USD,
2022-11-30,paid,1216.95,0.00,3.24,0.00,0.00,0.00,35.54,0.00,1184.65,USD,
2022-11-29,paid,584.40,0.00,0.00,0.00,0.00,0.00,35.68,0.00,548.72,USD,
2022-11-29,paid,691.00,0.00,0.00,0.00,0.00,0.00,20.07,0.00,670.93,USD,
2022-11-28,paid,4327.18,-28.00,1.23,0.00,0.00,0.00,133.18,0.00,4167.23,USD,
2022-11-27,paid,228.40,0.00,0.00,0.00,0.00,0.00,14.08,0.00,214.32,USD,
2022-11-27,paid,155.55,0.00,0.00,0.00,0.00,0.00,9.48,0.00,146.07,USD,
2022-11-26,paid,163.00,0.00,0.00,0.00,0.00,0.00,10.21,0.00,152.79,USD,
2022-11-25,paid,122.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,114.50,USD,
2022-11-25,paid,1577.48,0.00,0.00,0.00,0.00,0.00,49.30,0.00,1528.18,USD,
2022-11-23,paid,78.00,0.00,0.00,0.00,0.00,0.00,4.90,0.00,73.10,USD,
2022-11-23,paid,259.00,0.00,0.00,0.00,0.00,0.00,7.94,0.00,251.06,USD,
2022-11-22,paid,862.15,-13.00,0.00,0.00,0.00,0.00,26.40,0.00,822.75,USD,
2022-11-21,paid,820.68,-13.00,0.00,0.00,0.00,0.00,25.62,0.00,782.06,USD,
2022-11-19,paid,220.00,0.00,0.00,0.00,0.00,0.00,13.28,0.00,206.72,USD,
2022-11-18,paid,223.65,0.00,0.00,0.00,0.00,0.00,8.93,0.00,214.72,USD,
2022-11-17,paid,679.00,0.00,0.00,0.00,0.00,0.00,19.77,0.00,659.23,USD,
2022-11-16,paid,77.15,0.00,0.00,0.00,0.00,0.00,4.85,0.00,72.30,USD,
2022-11-16,paid,190.80,0.00,0.00,0.00,0.00,0.00,5.86,0.00,184.94,USD,
2022-11-15,paid,415.74,0.00,0.00,0.00,0.00,0.00,15.04,0.00,400.70,USD,
2022-11-14,paid,63.00,0.00,0.00,0.00,0.00,0.00,4.02,0.00,58.98,USD,
2022-11-14,paid,218.00,0.00,0.00,0.00,0.00,0.00,7.84,0.00,210.16,USD,
2022-11-12,paid,66.00,0.00,0.00,0.00,0.00,0.00,4.19,0.00,61.81,USD,
2022-11-10,paid,583.53,0.00,0.00,0.00,0.00,0.00,18.93,0.00,564.60,USD,
2022-11-09,paid,230.00,0.00,0.00,0.00,0.00,0.00,13.87,0.00,216.13,USD,
2022-11-09,paid,909.50,0.00,0.00,0.00,0.00,0.00,29.36,0.00,880.14,USD,
2022-11-08,paid,167.00,0.00,0.00,0.00,0.00,0.00,10.45,0.00,156.55,USD,
2022-11-08,paid,1420.98,0.00,0.00,0.00,0.00,0.00,46.11,0.00,1374.87,USD,
2022-11-07,paid,102.00,0.00,0.00,0.00,0.00,0.00,6.32,0.00,95.68,USD,
2022-11-07,paid,1286.16,0.00,0.00,0.00,0.00,0.00,46.85,0.00,1239.31,USD,
2022-11-06,paid,145.00,0.00,0.00,0.00,0.00,0.00,8.86,0.00,136.14,USD,
2022-11-05,paid,63.00,0.00,0.00,0.00,0.00,0.00,4.02,0.00,58.98,USD,
2022-11-04,paid,1003.59,0.00,0.00,0.00,0.00,0.00,32.52,0.00,971.07,USD,
2022-11-03,paid,50.00,0.00,0.00,0.00,0.00,0.00,3.25,0.00,46.75,USD,
2022-11-03,paid,175.00,0.00,0.00,0.00,0.00,0.00,6.19,0.00,168.81,USD,
2022-11-02,paid,435.67,0.00,0.00,0.00,0.00,0.00,15.00,0.00,420.67,USD,
2022-11-01,paid,78.00,0.00,0.00,0.00,0.00,0.00,4.90,0.00,73.10,USD,
2022-11-01,paid,530.00,0.00,0.00,0.00,0.00,0.00,16.18,0.00,513.82,USD,
2022-10-31,paid,561.47,0.00,0.00,0.00,0.00,0.00,16.09,0.00,545.38,USD,
2022-10-28,paid,247.00,0.00,0.00,0.00,0.00,0.00,7.32,0.00,239.68,USD,
2022-10-27,paid,255.00,0.00,0.00,0.00,0.00,0.00,8.18,0.00,246.82,USD,
2022-10-26,paid,498.80,0.00,0.00,0.00,0.00,0.00,14.81,0.00,483.99,USD,
2022-10-25,paid,1000.45,0.00,0.00,0.00,0.00,0.00,29.61,0.00,970.84,USD,
2022-10-24,paid,637.00,0.00,0.00,0.00,0.00,0.00,18.37,0.00,618.63,USD,
2022-10-22,paid,142.00,0.00,0.00,0.00,0.00,0.00,8.68,0.00,133.32,USD,
2022-10-21,paid,327.21,0.00,0.00,0.00,0.00,0.00,13.98,0.00,313.23,USD,
2022-10-20,paid,68.00,0.00,0.00,0.00,0.00,0.00,4.31,0.00,63.69,USD,
2022-10-20,paid,375.40,0.00,0.00,0.00,0.00,0.00,10.96,0.00,364.44,USD,
2022-10-19,paid,66.00,0.00,0.00,0.00,0.00,0.00,4.19,0.00,61.81,USD,
2022-10-19,paid,176.95,0.00,0.00,0.00,0.00,0.00,5.51,0.00,171.44,USD,
2022-10-18,paid,581.87,0.00,0.00,0.00,0.00,0.00,20.81,0.00,561.06,USD,
2022-10-17,paid,656.30,0.00,5.00,0.00,0.00,0.00,18.56,0.00,642.74,USD,
2022-10-14,paid,57.60,0.00,0.00,0.00,0.00,0.00,3.70,0.00,53.90,USD,
2022-10-14,paid,163.00,0.00,0.00,0.00,0.00,0.00,6.09,0.00,156.91,USD,
2022-10-13,paid,378.50,0.00,0.00,0.00,0.00,0.00,11.69,0.00,366.81,USD,
2022-10-12,paid,2059.80,0.00,0.00,0.00,0.00,0.00,69.05,0.00,1990.75,USD,
2022-10-11,paid,68.00,0.00,0.00,0.00,0.00,0.00,4.31,0.00,63.69,USD,
2022-10-11,paid,195.00,0.00,0.00,0.00,0.00,0.00,5.97,0.00,189.03,USD,
2022-10-08,paid,66.00,0.00,0.00,0.00,0.00,0.00,4.19,0.00,61.81,USD,
2022-10-07,paid,757.80,0.00,0.00,0.00,0.00,0.00,22.10,0.00,735.70,USD,
2022-10-06,paid,417.00,0.00,0.00,0.00,0.00,0.00,12.73,0.00,404.27,USD,
2022-10-05,paid,533.55,0.00,0.00,0.00,0.00,0.00,19.50,0.00,514.05,USD,
2022-10-04,paid,954.13,0.00,0.00,0.00,0.00,0.00,33.53,0.00,920.60,USD,
2022-10-03,paid,190.50,0.00,0.00,0.00,0.00,0.00,5.85,0.00,184.65,USD,
2022-10-02,paid,160.00,0.00,0.00,0.00,0.00,0.00,9.74,0.00,150.26,USD,
2022-09-30,paid,567.00,0.00,0.00,0.00,0.00,0.00,16.83,0.00,550.17,USD,
2022-09-29,paid,167.00,0.00,0.00,0.00,0.00,0.00,10.45,0.00,156.55,USD,
2022-09-29,paid,232.00,0.00,0.00,0.00,0.00,0.00,7.24,0.00,224.76,USD,
2022-09-28,paid,119.40,0.00,0.00,0.00,0.00,0.00,3.71,0.00,115.69,USD,
2022-09-27,paid,375.10,0.00,0.00,0.00,0.00,0.00,11.56,0.00,363.54,USD,
2022-09-26,paid,464.80,0.00,0.00,0.00,0.00,0.00,16.00,0.00,448.80,USD,
2022-09-24,paid,78.00,0.00,0.00,0.00,0.00,0.00,4.90,0.00,73.10,USD,
2022-09-23,paid,278.32,0.00,0.00,0.00,0.00,0.00,9.94,0.00,268.38,USD,
2022-09-22,paid,287.45,0.00,0.00,0.00,0.00,0.00,10.36,0.00,277.09,USD,
2022-09-21,paid,409.60,0.00,0.00,0.00,0.00,0.00,11.63,0.00,397.97,USD,
2022-09-20,paid,96.00,0.00,0.00,0.00,0.00,0.00,5.96,0.00,90.04,USD,
2022-09-20,paid,1134.01,-12.10,0.00,0.00,0.00,0.00,38.83,0.00,1083.08,USD,
2022-09-19,paid,200.80,-15.39,0.00,0.00,0.00,0.00,6.01,0.00,179.40,USD,
2022-09-17,paid,244.20,0.00,0.00,0.00,0.00,0.00,14.71,0.00,229.49,USD,
2022-09-16,paid,1450.65,-116.00,0.00,0.00,0.00,0.00,39.02,0.00,1295.63,USD,
2022-09-15,paid,223.00,0.00,0.00,0.00,0.00,0.00,13.75,0.00,209.25,USD,
2022-09-15,paid,217.95,0.00,0.00,0.00,0.00,0.00,9.78,0.00,208.17,USD,
2022-09-14,paid,242.00,0.00,0.00,0.00,0.00,0.00,6.70,0.00,235.30,USD,
2022-09-13,paid,201.91,0.00,0.00,0.00,0.00,0.00,7.52,0.00,194.39,USD,
2022-09-08,paid,33.80,0.00,0.00,0.00,0.00,0.00,1.11,0.00,32.69,USD,
2022-09-07,paid,531.00,0.00,0.00,0.00,0.00,0.00,14.24,0.00,516.76,USD,
2022-09-03,paid,68.00,0.00,0.00,0.00,0.00,0.00,4.31,0.00,63.69,USD,
2022-09-02,paid,329.80,0.00,0.00,0.00,0.00,0.00,20.05,0.00,309.75,USD,
2022-09-02,paid,284.53,0.00,0.00,0.00,0.00,0.00,12.05,0.00,272.48,USD,
2022-09-01,paid,310.42,0.00,0.00,0.00,0.00,0.00,13.28,0.00,297.14,USD,
2022-08-31,paid,253.45,0.00,0.00,0.00,0.00,0.00,7.28,0.00,246.17,USD,
2022-08-30,paid,1432.60,0.00,0.00,0.00,0.00,0.00,43.15,0.00,1389.45,USD,
2022-08-29,paid,104.00,0.00,0.00,0.00,0.00,0.00,3.09,0.00,100.91,USD,
2022-08-26,paid,224.05,0.00,0.00,0.00,0.00,0.00,6.57,0.00,217.48,USD,
2022-08-25,paid,117.20,0.00,0.00,0.00,0.00,0.00,3.41,0.00,113.79,USD,
2022-08-24,paid,339.60,0.00,0.00,0.00,0.00,0.00,9.65,0.00,329.95,USD,
2022-08-23,paid,57.60,0.00,0.00,0.00,0.00,0.00,3.70,0.00,53.90,USD,
2022-08-23,paid,563.66,0.00,0.00,0.00,0.00,0.00,19.08,0.00,544.58,USD,
2022-08-22,paid,85.52,0.00,0.00,0.00,0.00,0.00,4.42,0.00,81.10,USD,
2022-08-19,paid,104.00,0.00,0.00,0.00,0.00,0.00,3.09,0.00,100.91,USD,
2022-08-18,paid,77.15,0.00,0.00,0.00,0.00,0.00,4.85,0.00,72.30,USD,
2022-08-18,paid,127.00,0.00,0.00,0.00,0.00,0.00,3.65,0.00,123.35,USD,
2022-08-17,paid,60.00,0.00,0.00,0.00,0.00,0.00,3.84,0.00,56.16,USD,
2022-08-17,paid,212.07,0.00,0.00,0.00,0.00,0.00,9.52,0.00,202.55,USD,
2022-08-16,paid,1237.88,0.00,0.00,0.00,0.00,0.00,41.34,0.00,1196.54,USD,
2022-08-15,paid,105.60,0.00,0.00,0.00,0.00,0.00,3.43,0.00,102.17,USD,
2022-08-11,paid,61.00,0.00,0.00,0.00,0.00,0.00,1.76,0.00,59.24,USD,
2022-08-10,paid,161.00,0.00,0.00,0.00,0.00,0.00,5.29,0.00,155.71,USD,
2022-08-09,paid,1568.78,0.00,0.00,0.00,0.00,0.00,48.38,0.00,1520.40,USD,
2022-08-08,paid,249.00,0.00,0.00,0.00,0.00,0.00,7.60,0.00,241.40,USD,
2022-08-07,paid,156.00,0.00,0.00,0.00,0.00,0.00,9.80,0.00,146.20,USD,
2022-08-05,paid,160.80,0.00,0.00,0.00,0.00,0.00,4.76,0.00,156.04,USD,
2022-08-04,paid,61.00,0.00,0.00,0.00,0.00,0.00,3.90,0.00,57.10,USD,
2022-08-04,paid,0.00,-67.15,0.00,0.00,0.00,0.00,0.00,0.00,-67.15,USD,
2022-08-04,paid,550.94,-89.00,0.00,0.00,0.00,0.00,17.66,0.00,444.28,USD,
2022-08-03,paid,66.00,0.00,0.00,0.00,0.00,0.00,1.88,0.00,64.12,USD,
2022-08-02,paid,173.00,0.00,0.00,0.00,0.00,0.00,10.81,0.00,162.19,USD,
2022-08-02,paid,1471.60,0.00,0.00,0.00,0.00,0.00,43.81,0.00,1427.79,USD,
2022-08-01,paid,86.80,0.00,0.00,0.00,0.00,0.00,5.42,0.00,81.38,USD,
2022-08-01,paid,38.00,0.00,0.00,0.00,0.00,0.00,1.21,0.00,36.79,USD,
2022-07-29,paid,168.00,0.00,0.00,0.00,0.00,0.00,4.33,0.00,163.67,USD,
2022-07-28,paid,47.00,0.00,0.00,0.00,0.00,0.00,1.43,0.00,45.57,USD,
2022-07-27,paid,66.00,0.00,0.00,0.00,0.00,0.00,4.19,0.00,61.81,USD,
2022-07-27,paid,419.02,0.00,0.00,0.00,0.00,0.00,15.11,0.00,403.91,USD,
2022-07-26,paid,1780.01,0.00,0.00,0.00,0.00,0.00,54.15,0.00,1725.86,USD,
2022-07-25,paid,298.67,0.00,0.00,0.00,0.00,0.00,12.06,0.00,286.61,USD,
2022-07-24,paid,66.00,0.00,0.00,0.00,0.00,0.00,4.19,0.00,61.81,USD,
2022-07-23,paid,196.00,0.00,0.00,0.00,0.00,0.00,12.16,0.00,183.84,USD,
2022-07-22,paid,124.61,0.00,0.00,0.00,0.00,0.00,4.72,0.00,119.89,USD,
2022-07-20,paid,401.08,0.00,0.00,0.00,0.00,0.00,14.68,0.00,386.40,USD,
2022-07-19,paid,78.00,0.00,0.00,0.00,0.00,0.00,4.90,0.00,73.10,USD,
2022-07-19,paid,1911.15,-38.00,0.00,0.00,0.00,0.00,63.46,0.00,1809.69,USD,
2022-07-18,paid,100.95,0.00,0.00,0.00,0.00,0.00,6.26,0.00,94.69,USD,
2022-07-18,paid,267.00,-10.00,0.00,0.00,0.00,0.00,8.88,0.00,248.12,USD,
2022-07-17,paid,156.00,0.00,0.00,0.00,0.00,0.00,9.80,0.00,146.20,USD,
2022-07-15,paid,78.00,0.00,0.00,0.00,0.00,0.00,2.33,0.00,75.67,USD,
2022-07-14,paid,78.00,0.00,0.00,0.00,0.00,0.00,2.33,0.00,75.67,USD,
2022-07-13,paid,166.15,0.00,0.00,0.00,0.00,0.00,4.92,0.00,161.23,USD,
2022-07-12,paid,328.00,0.00,0.00,0.00,0.00,0.00,10.33,0.00,317.67,USD,
2022-07-11,paid,328.70,0.00,0.00,0.00,0.00,0.00,10.04,0.00,318.66,USD,
2022-07-08,paid,0.00,-92.40,0.00,0.00,0.00,0.00,0.00,0.00,-92.40,USD,
2022-07-08,paid,132.40,-36.00,0.00,0.00,0.00,0.00,4.35,0.00,92.05,USD,
2022-07-07,paid,114.00,0.00,0.00,0.00,0.00,0.00,3.87,0.00,110.13,USD,
2022-07-06,paid,274.00,0.00,0.00,0.00,0.00,0.00,8.32,0.00,265.68,USD,
2022-07-05,paid,151.00,0.00,0.00,0.00,0.00,0.00,4.52,0.00,146.48,USD,
2022-07-04,paid,87.00,0.00,0.00,0.00,0.00,0.00,5.43,0.00,81.57,USD,
2022-07-01,paid,165.00,0.00,0.00,0.00,0.00,0.00,4.89,0.00,160.11,USD,
2022-06-30,paid,36.00,0.00,0.00,0.00,0.00,0.00,1.24,0.00,34.76,USD,
2022-06-29,paid,91.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,87.60,USD,
2022-06-28,paid,387.00,0.00,0.00,0.00,0.00,0.00,12.80,0.00,374.20,USD,
2022-06-27,paid,354.40,0.00,0.00,0.00,0.00,0.00,11.02,0.00,343.38,USD,
2022-06-24,paid,318.20,0.00,0.00,0.00,0.00,0.00,19.37,0.00,298.83,USD,
2022-06-24,paid,78.00,0.00,0.00,0.00,0.00,0.00,2.33,0.00,75.67,USD,
2022-06-23,paid,383.20,0.00,0.00,0.00,0.00,0.00,11.77,0.00,371.43,USD,
2022-06-22,paid,94.00,0.00,0.00,0.00,0.00,0.00,5.85,0.00,88.15,USD,
2022-06-22,paid,1365.40,-99.60,0.00,0.00,0.00,0.00,43.30,0.00,1222.50,USD,
2022-06-21,paid,87.00,0.00,0.00,0.00,0.00,0.00,2.56,0.00,84.44,USD,
2022-06-17,paid,175.00,0.00,0.00,0.00,0.00,0.00,5.76,0.00,169.24,USD,
2022-06-16,paid,387.00,0.00,0.00,0.00,0.00,0.00,12.78,0.00,374.22,USD,
2022-06-15,paid,92.00,0.00,0.00,0.00,0.00,0.00,5.73,0.00,86.27,USD,
2022-06-15,paid,78.00,0.00,0.00,0.00,0.00,0.00,2.33,0.00,75.67,USD,
2022-06-14,paid,87.00,0.00,0.00,0.00,0.00,0.00,5.43,0.00,81.57,USD,
2022-06-14,paid,731.00,0.00,0.00,0.00,0.00,0.00,22.01,0.00,708.99,USD,
2022-06-12,paid,66.00,0.00,0.00,0.00,0.00,0.00,4.19,0.00,61.81,USD,
2022-06-11,paid,318.35,0.00,0.00,0.00,0.00,0.00,19.38,0.00,298.97,USD,
2022-06-10,paid,36.00,0.00,0.00,0.00,0.00,0.00,1.24,0.00,34.76,USD,
2022-06-09,paid,102.00,0.00,0.00,0.00,0.00,0.00,3.26,0.00,98.74,USD,
2022-06-08,paid,123.00,0.00,0.00,0.00,0.00,0.00,3.80,0.00,119.20,USD,
2022-06-07,paid,696.00,0.00,0.00,0.00,0.00,0.00,21.10,0.00,674.90,USD,
2022-06-06,paid,67.80,-51.00,0.00,0.00,0.00,0.00,2.37,0.00,14.43,USD,
2022-06-04,paid,87.00,0.00,0.00,0.00,0.00,0.00,5.43,0.00,81.57,USD,
2022-06-03,paid,147.00,0.00,0.00,0.00,0.00,0.00,8.97,0.00,138.03,USD,
2022-06-03,paid,261.15,0.00,0.00,0.00,0.00,0.00,9.19,0.00,251.96,USD,
2022-06-02,paid,87.00,0.00,0.00,0.00,0.00,0.00,5.43,0.00,81.57,USD,
2022-06-02,paid,68.00,0.00,0.00,0.00,0.00,0.00,2.07,0.00,65.93,USD,
2022-06-01,paid,132.00,0.00,0.00,0.00,0.00,0.00,8.38,0.00,123.62,USD,
2022-06-01,paid,1408.75,0.00,0.00,0.00,0.00,0.00,41.00,0.00,1367.75,USD,
2022-05-31,paid,92.00,0.00,0.00,0.00,0.00,0.00,2.69,0.00,89.31,USD,
2022-05-27,paid,87.00,0.00,0.00,0.00,0.00,0.00,2.56,0.00,84.44,USD,
2022-05-26,paid,104.00,0.00,0.00,0.00,0.00,0.00,3.31,0.00,100.69,USD,
2022-05-25,paid,87.00,0.00,0.00,0.00,0.00,0.00,5.43,0.00,81.57,USD,
2022-05-24,paid,314.00,0.00,0.00,0.00,0.00,0.00,12.06,0.00,301.94,USD,
2022-05-23,paid,402.60,0.00,0.00,0.00,0.00,0.00,14.56,0.00,388.04,USD,
2022-05-21,paid,87.00,0.00,0.00,0.00,0.00,0.00,5.43,0.00,81.57,USD,
2022-05-20,paid,123.00,0.00,0.00,0.00,0.00,0.00,3.80,0.00,119.20,USD,
2022-05-19,paid,64.00,-36.00,0.00,0.00,0.00,0.00,1.96,0.00,26.04,USD,
2022-05-17,paid,379.60,-76.00,0.00,0.00,0.00,0.00,11.98,0.00,291.62,USD,
2022-05-16,paid,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,5.00,USD,
2022-05-13,paid,99.00,0.00,0.00,0.00,0.00,0.00,3.18,0.00,95.82,USD,
2022-05-12,paid,94.70,0.00,0.00,0.00,0.00,0.00,3.06,0.00,91.64,USD,
2022-05-11,paid,72.00,0.00,0.00,0.00,0.00,0.00,2.17,0.00,69.83,USD,
2022-05-10,paid,382.00,0.00,0.00,0.00,0.00,0.00,11.73,0.00,370.27,USD,
2022-05-09,paid,317.00,0.00,0.00,0.00,0.00,0.00,9.44,0.00,307.56,USD,
2022-05-06,paid,0.00,-28.00,0.00,0.00,0.00,0.00,0.00,0.00,-28.00,USD,
2022-05-05,paid,358.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,346.89,USD,
2022-05-04,paid,154.00,0.00,0.00,0.00,0.00,0.00,9.68,0.00,144.32,USD,
2022-05-04,paid,348.50,-186.00,0.00,0.00,0.00,0.00,10.56,0.00,151.94,USD,
2022-05-03,paid,66.00,0.00,0.00,0.00,0.00,0.00,4.19,0.00,61.81,USD,
2022-05-03,paid,274.54,0.00,0.00,0.00,0.00,0.00,9.10,0.00,265.44,USD,
2022-05-02,paid,36.00,-168.00,0.00,0.00,0.00,0.00,1.24,0.00,-133.24,USD,
2022-04-29,paid,78.00,0.00,0.00,0.00,0.00,0.00,4.90,0.00,73.10,USD,
2022-04-29,paid,189.00,0.00,0.00,0.00,0.00,0.00,6.11,0.00,182.89,USD,
2022-04-28,paid,403.80,-34.00,0.00,0.00,0.00,0.00,12.89,0.00,356.91,USD,
2022-04-27,paid,62.00,0.00,0.00,0.00,0.00,0.00,3.96,0.00,58.04,USD,
2022-04-27,paid,505.00,0.00,0.00,0.00,0.00,0.00,15.22,0.00,489.78,USD,
2022-04-26,paid,866.98,0.00,0.00,0.00,0.00,0.00,27.35,0.00,839.63,USD,
2022-04-25,paid,210.00,-56.00,0.00,0.00,0.00,0.00,6.97,0.00,147.03,USD,
2022-04-23,paid,168.00,0.00,0.00,0.00,0.00,0.00,10.21,0.00,157.79,USD,
2022-04-22,paid,323.00,0.00,0.00,0.00,0.00,0.00,19.96,0.00,303.04,USD,
2022-04-22,paid,341.99,0.00,0.00,0.00,0.00,0.00,10.70,0.00,331.29,USD,
2022-04-21,paid,138.00,0.00,0.00,0.00,0.00,0.00,8.74,0.00,129.26,USD,
2022-04-21,paid,347.16,-28.00,0.00,0.00,0.00,0.00,11.13,0.00,308.03,USD,
2022-04-20,paid,177.95,-28.00,0.00,0.00,0.00,0.00,7.12,0.00,142.83,USD,
2022-04-19,paid,623.40,-34.00,0.00,0.00,0.00,0.00,21.05,0.00,568.35,USD,
2022-04-18,paid,449.20,-34.00,0.00,0.00,0.00,0.00,14.08,0.00,401.12,USD,
2022-04-16,paid,121.00,0.00,0.00,0.00,0.00,0.00,7.44,0.00,113.56,USD,
2022-04-15,paid,195.60,0.00,0.00,0.00,0.00,0.00,6.58,0.00,189.02,USD,
2022-04-14,paid,207.80,-23.80,0.00,0.00,0.00,0.00,6.30,0.00,177.70,USD,
2022-04-13,paid,560.15,0.00,0.00,0.00,0.00,0.00,17.86,0.00,542.29,USD,
2022-04-12,paid,67.80,0.00,0.00,0.00,0.00,0.00,4.30,0.00,63.50,USD,
2022-04-12,paid,4832.05,0.00,0.00,0.00,0.00,0.00,153.35,0.00,4678.70,USD,
2022-04-11,paid,401.00,0.00,0.00,0.00,0.00,0.00,25.15,0.00,375.85,USD,
2022-04-11,paid,750.00,0.00,0.00,0.00,0.00,0.00,23.11,0.00,726.89,USD,
2022-04-10,paid,299.00,0.00,0.00,0.00,0.00,0.00,18.54,0.00,280.46,USD,
2022-04-08,paid,116.00,0.00,0.00,0.00,0.00,0.00,3.91,0.00,112.09,USD,
2022-04-07,paid,947.97,0.00,0.00,0.00,0.00,0.00,30.33,0.00,917.64,USD,
2022-04-06,paid,760.24,0.00,0.00,0.00,0.00,0.00,24.86,0.00,735.38,USD,
2022-04-05,paid,258.00,0.00,0.00,0.00,0.00,0.00,16.12,0.00,241.88,USD,
2022-04-05,paid,3167.85,0.00,0.00,0.00,0.00,0.00,103.20,0.00,3064.65,USD,
2022-04-04,paid,1220.95,-28.00,0.00,0.00,0.00,0.00,39.21,0.00,1153.74,USD,
2022-04-03,paid,138.00,0.00,0.00,0.00,0.00,0.00,8.74,0.00,129.26,USD,
2022-04-02,paid,517.00,0.00,0.00,0.00,0.00,0.00,31.71,0.00,485.29,USD,
2022-04-01,paid,208.00,0.00,0.00,0.00,0.00,0.00,12.87,0.00,195.13,USD,
2022-04-01,paid,632.23,0.00,0.00,0.00,0.00,0.00,23.03,0.00,609.20,USD,
2022-03-31,paid,950.79,0.00,0.00,0.00,0.00,0.00,29.76,0.00,921.03,USD,
2022-03-30,paid,649.00,0.00,0.00,0.00,0.00,0.00,19.87,0.00,629.13,USD,
2022-03-29,paid,155.00,0.00,0.00,0.00,0.00,0.00,9.44,0.00,145.56,USD,
2022-03-29,paid,196.00,0.00,0.00,0.00,0.00,0.00,6.76,0.00,189.24,USD,
2022-03-28,paid,53.60,0.00,0.00,0.00,0.00,0.00,1.69,0.00,51.91,USD,
2022-03-25,paid,152.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,147.45,USD,
2022-03-24,paid,168.00,0.00,0.00,0.00,0.00,0.00,10.21,0.00,157.79,USD,
2022-03-24,paid,337.86,0.00,0.00,0.00,0.00,0.00,13.57,0.00,324.29,USD,
2022-03-23,paid,74.00,0.00,0.00,0.00,0.00,0.00,4.67,0.00,69.33,USD,
2022-03-23,paid,230.19,0.00,0.00,0.00,0.00,0.00,9.11,0.00,221.08,USD,
2022-03-22,paid,469.35,0.00,0.00,0.00,0.00,0.00,14.58,0.00,454.77,USD,
2022-03-21,paid,64.00,0.00,0.00,0.00,0.00,0.00,4.08,0.00,59.92,USD,
2022-03-21,paid,228.00,0.00,0.00,0.00,0.00,0.00,6.82,0.00,221.18,USD,
2022-03-19,paid,157.00,0.00,0.00,0.00,0.00,0.00,9.56,0.00,147.44,USD,
2022-03-18,paid,198.00,0.00,0.00,0.00,0.00,0.00,5.75,0.00,192.25,USD,
2022-03-17,paid,407.00,0.00,0.00,0.00,0.00,0.00,11.77,0.00,395.23,USD,
2022-03-16,paid,156.00,0.00,0.00,0.00,0.00,0.00,4.66,0.00,151.34,USD,
2022-03-15,paid,62.00,0.00,0.00,0.00,0.00,0.00,3.96,0.00,58.04,USD,
2022-03-15,paid,294.00,0.00,0.00,0.00,0.00,0.00,8.84,0.00,285.16,USD,
2022-03-14,paid,537.00,0.00,0.00,0.00,0.00,0.00,16.05,0.00,520.95,USD,
2022-03-13,paid,62.00,0.00,0.00,0.00,0.00,0.00,3.96,0.00,58.04,USD,
2022-03-11,paid,108.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,104.60,USD,
2022-03-10,paid,98.00,0.00,0.00,0.00,0.00,0.00,3.14,0.00,94.86,USD,
2022-03-09,paid,114.00,0.00,0.00,0.00,0.00,0.00,3.57,0.00,110.43,USD,
2022-03-08,paid,253.58,0.00,0.00,0.00,0.00,0.00,8.09,0.00,245.49,USD,
2022-03-07,paid,302.38,0.00,0.00,0.00,0.00,0.00,12.84,0.00,289.54,USD,
2022-03-05,paid,198.00,0.00,0.00,0.00,0.00,0.00,11.98,0.00,186.02,USD,
2022-03-04,paid,500.00,0.00,0.00,0.00,0.00,0.00,14.80,0.00,485.20,USD,
2022-03-03,paid,689.65,0.00,0.00,0.00,0.00,0.00,20.61,0.00,669.04,USD,
2022-03-02,paid,153.00,0.00,0.00,0.00,0.00,0.00,4.57,0.00,148.43,USD,
2022-03-01,paid,523.95,0.00,0.00,0.00,0.00,0.00,19.19,0.00,504.76,USD,
2022-02-28,paid,34.00,0.00,0.00,0.00,0.00,0.00,1.18,0.00,32.82,USD,
2022-02-25,paid,34.00,0.00,0.00,0.00,0.00,0.00,1.18,0.00,32.82,USD,
2022-02-24,paid,295.00,0.00,0.00,0.00,0.00,0.00,9.16,0.00,285.84,USD,
2022-02-23,paid,771.85,-110.52,0.00,0.00,0.00,0.00,26.23,0.00,635.10,USD,
2022-02-22,paid,79.40,0.00,0.00,0.00,0.00,0.00,4.98,0.00,74.42,USD,
2022-02-22,paid,509.84,0.00,0.00,0.00,0.00,0.00,18.15,0.00,491.69,USD,
2022-02-19,paid,72.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,67.45,USD,
2022-02-18,paid,76.00,0.00,0.00,0.00,0.00,0.00,4.78,0.00,71.22,USD,
2022-02-18,paid,453.95,0.00,0.00,0.00,0.00,0.00,12.70,0.00,441.25,USD,
2022-02-17,paid,192.00,0.00,0.00,0.00,0.00,0.00,5.90,0.00,186.10,USD,
2022-02-16,paid,241.48,0.00,0.00,0.00,0.00,0.00,7.49,0.00,233.99,USD,
