order_name,created_at,financial_status,fulfillment_status,total,subtotal,shipping,tax,refunded,discounts
"#16480","2025-10-01T01:04:53Z","PAID","FULFILLED","32.79","0","0","0","0","0"
"#16481","2025-10-01T01:57:25Z","PAID","FULFILLED","18.36","0","0","0","0","0"
"#16482","2025-10-01T01:59:07Z","PAID","FULFILLED","62.16","0","0","0","0","0"
"#16483","2025-10-01T18:08:11Z","PAID","FULFILLED","20.0","0","0","0","0","0"
"#16484","2025-10-01T18:55:19Z","PAID","FULFILLED","18.79","0","0","0","0","0"
"#16485","2025-10-01T20:17:09Z","PAID","FULFILLED","32.79","0","0","0","0","0"
"#16486","2025-10-01T21:11:28Z","PAID","FULFILLED","70.74","0","0","0","0","0"
"#16487","2025-10-01T21:25:58Z","PAID","FULFILLED","65.97","0","0","0","0","0"
"#16488","2025-10-01T22:35:01Z","PAID","FULFILLED","71.4","0","0","0","0","0"
"#16489","2025-10-02T01:57:38Z","PAID","FULFILLED","66.74","0","0","0","0","0"
"#16490","2025-10-02T02:25:33Z","PAID","FULFILLED","17.0","0","0","0","0","0"
"#16491","2025-10-02T03:21:41Z","PAID","FULFILLED","20.0","0","0","0","0","0"
"#16492","2025-10-02T03:40:24Z","PARTIALLY_REFUNDED","FULFILLED","87.5","0","0","0","0","0"
"#16493","2025-10-02T10:42:07Z","PAID","FULFILLED","48.82","0","0","0","0","0"
"#16494","2025-10-02T15:12:18Z","PAID","FULFILLED","66.74","0","0","0","0","0"
"#16495","2025-10-02T18:34:59Z","PAID","PARTIALLY_FULFILLED","0.0","0","0","0","0","0"
"#16496","2025-10-02T19:47:25Z","PAID","FULFILLED","67.54","0","0","0","0","0"
"#16497","2025-10-03T05:55:43Z","PAID","FULFILLED","47.6","0","0","0","0","0"
"#16498","2025-10-03T08:39:56Z","PAID","FULFILLED","52.56","0","0","0","0","0"
"#16499","2025-10-03T08:50:56Z","PAID","FULFILLED","68.99","0","0","0","0","0"
"#16500","2025-10-03T09:56:49Z","PAID","FULFILLED","64.99","0","0","0","0","0"
"#16501","2025-10-03T22:17:53Z","PAID","FULFILLED","55.59","0","0","0","0","0"
"#16502","2025-10-04T00:39:02Z","PARTIALLY_REFUNDED","FULFILLED","80.07","0","0","0","0","0"
"#16503","2025-10-04T04:42:56Z","PAID","FULFILLED","87.35","0","0","0","0","0"
"#16504","2025-10-04T05:48:28Z","PAID","FULFILLED","259.52","0","0","0","0","0"
"#16505","2025-10-04T07:02:47Z","PAID","FULFILLED","58.08","0","0","0","0","0"
"#16506","2025-10-04T12:26:09Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#16507","2025-10-04T13:32:07Z","PAID","FULFILLED","185.35","0","0","0","0","0"
"#16508","2025-10-04T15:36:15Z","PAID","FULFILLED","22.1","0","0","0","0","0"
"#16509","2025-10-04T15:54:47Z","PAID","FULFILLED","61.48","0","0","0","0","0"
"#16510","2025-10-04T22:05:32Z","PAID","FULFILLED","70.74","0","0","0","0","0"
"#16511","2025-10-05T01:34:01Z","PAID","FULFILLED","49.06","0","0","0","0","0"
"#16512","2025-10-05T02:13:55Z","PAID","FULFILLED","21.2","0","0","0","0","0"
"#16513","2025-10-05T12:24:20Z","PAID","FULFILLED","66.74","0","0","0","0","0"
"#16514","2025-10-05T15:54:54Z","PAID","FULFILLED","64.99","0","0","0","0","0"
"#16515","2025-10-05T17:13:01Z","PAID","FULFILLED","18.36","0","0","0","0","0"
"#16516","2025-10-05T20:10:58Z","PAID","FULFILLED","66.74","0","0","0","0","0"
"#16517","2025-10-05T21:33:51Z","PAID","FULFILLED","86.55","0","0","0","0","0"
"#16518","2025-10-06T00:08:40Z","PAID","FULFILLED","20.8","0","0","0","0","0"
"#16519","2025-10-06T00:32:35Z","PAID","FULFILLED","6.28","0","0","0","0","0"
"#16520","2025-10-06T02:53:22Z","PAID","FULFILLED","61.48","0","0","0","0","0"
"#16521","2025-10-06T05:47:49Z","PAID","FULFILLED","60.97","0","0","0","0","0"
"#16522","2025-10-06T18:58:31Z","PAID","FULFILLED","21.6","0","0","0","0","0"
"#16523","2025-10-06T19:57:51Z","PAID","FULFILLED","235.55","0","0","0","0","0"
"#16524","2025-10-06T21:39:16Z","PAID","FULFILLED","21.5","0","0","0","0","0"
"#16525","2025-10-06T23:30:31Z","PAID","FULFILLED","22.05","0","0","0","0","0"
"#16526","2025-10-06T23:39:48Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#16527","2025-10-07T03:11:06Z","PAID","FULFILLED","64.99","0","0","0","0","0"
"#16528","2025-10-07T08:10:27Z","PAID","FULFILLED","33.63","0","0","0","0","0"
"#16529","2025-10-07T09:35:31Z","PAID","FULFILLED","36.99","0","0","0","0","0"
"#16530","2025-10-07T13:19:59Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#16531","2025-10-07T13:20:57Z","PAID","FULFILLED","64.99","0","0","0","0","0"
"#16532","2025-10-07T17:07:22Z","PAID","FULFILLED","50.22","0","0","0","0","0"
"#16533","2025-10-07T18:32:16Z","PAID","FULFILLED","51.78","0","0","0","0","0"
"#16534","2025-10-07T18:47:53Z","PAID","FULFILLED","92.35","0","0","0","0","0"
"#16535","2025-10-07T19:20:32Z","PAID","FULFILLED","64.99","0","0","0","0","0"
"#16536","2025-10-07T19:22:35Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#16537","2025-10-07T21:37:02Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#16538","2025-10-07T21:40:33Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#16539","2025-10-07T21:42:46Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#16540","2025-10-08T02:09:32Z","PAID","FULFILLED","21.95","0","0","0","0","0"
"#16541","2025-10-08T04:25:32Z","PAID","FULFILLED","86.24","0","0","0","0","0"
"#16542","2025-10-08T14:50:32Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#16543","2025-10-08T15:10:20Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#16544","2025-10-08T15:24:24Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#16545","2025-10-08T15:40:47Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#16546","2025-10-08T15:54:07Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#16547","2025-10-08T17:04:57Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#16548","2025-10-08T20:44:01Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#16549","2025-10-09T04:04:19Z","PAID","FULFILLED","64.99","0","0","0","0","0"
"#16550","2025-10-09T15:12:02Z","PAID","FULFILLED","21.78","0","0","0","0","0"
"#16551","2025-10-09T15:52:34Z","PAID","FULFILLED","224.0","0","0","0","0","0"
"#16552","2025-10-09T17:41:27Z","PAID","FULFILLED","32.79","0","0","0","0","0"
"#16553","2025-10-09T18:53:11Z","PAID","FULFILLED","82.56","0","0","0","0","0"
"#16554","2025-10-09T23:51:48Z","PAID","FULFILLED","66.74","0","0","0","0","0"
"#16555","2025-10-10T02:40:32Z","PAID","FULFILLED","21.2","0","0","0","0","0"
"#16556","2025-10-10T04:42:08Z","PAID","FULFILLED","20.0","0","0","0","0","0"
"#16557","2025-10-10T11:07:49Z","PAID","FULFILLED","66.74","0","0","0","0","0"
"#16558","2025-10-10T14:54:40Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#16559","2025-10-10T15:26:16Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#16560","2025-10-10T18:21:47Z","PAID","FULFILLED","18.36","0","0","0","0","0"
"#16561","2025-10-10T21:57:18Z","PAID","FULFILLED","21.65","0","0","0","0","0"
"#16562","2025-10-11T01:46:11Z","PAID","FULFILLED","18.57","0","0","0","0","0"
"#16563","2025-10-11T03:44:11Z","PAID","FULFILLED","48.96","0","0","0","0","0"
"#16564","2025-10-11T04:10:41Z","PARTIALLY_REFUNDED","FULFILLED","164.7","0","0","0","0","0"
"#16565","2025-10-11T06:01:24Z","PAID","FULFILLED","44.36","0","0","0","0","0"
"#16566","2025-10-11T22:20:14Z","PAID","FULFILLED","18.55","0","0","0","0","0"
"#16567","2025-10-11T23:49:44Z","PAID","FULFILLED","14.14","0","0","0","0","0"
"#16568","2025-10-12T00:18:00Z","PAID","FULFILLED","62.41","0","0","0","0","0"
"#16569","2025-10-12T01:25:54Z","PAID","FULFILLED","98.05","0","0","0","0","0"
"#16570","2025-10-12T02:23:18Z","PAID","FULFILLED","59.34","0","0","0","0","0"
"#16571","2025-10-12T02:30:07Z","PAID","FULFILLED","86.89","0","0","0","0","0"
"#16572","2025-10-12T04:04:13Z","PAID","FULFILLED","21.95","0","0","0","0","0"
"#16573","2025-10-12T20:33:50Z","PAID","FULFILLED","101.62","0","0","0","0","0"
"#16574","2025-10-13T03:53:06Z","PAID","FULFILLED","21.84","0","0","0","0","0"
"#16575","2025-10-13T05:52:52Z","PAID","FULFILLED","30.73","0","0","0","0","0"
"#16576","2025-10-13T15:37:49Z","PAID","FULFILLED","144.15","0","0","0","0","0"
"#16577","2025-10-13T19:13:00Z","PAID","FULFILLED","86.89","0","0","0","0","0"
"#16578","2025-10-14T00:15:58Z","PAID","FULFILLED","0.01","0","0","0","0","0"
"#16579","2025-10-14T02:50:57Z","PAID","FULFILLED","69.01","0","0","0","0","0"
"#16580","2025-10-14T15:19:24Z","PAID","FULFILLED","36.99","0","0","0","0","0"
"#16581","2025-10-14T17:02:42Z","PAID","FULFILLED","75.69","0","0","0","0","0"
"#16582","2025-10-14T17:33:55Z","PAID","FULFILLED","86.55","0","0","0","0","0"
"#16583","2025-10-14T17:46:38Z","PAID","FULFILLED","75.33","0","0","0","0","0"
"#16584","2025-10-15T01:11:30Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#16585","2025-10-15T02:23:05Z","PAID","FULFILLED","131.36","0","0","0","0","0"
"#16586","2025-10-15T03:14:07Z","PAID","FULFILLED","103.82","0","0","0","0","0"
"#16587","2025-10-15T03:24:17Z","PAID","FULFILLED","47.58","0","0","0","0","0"
"#16588","2025-10-15T08:43:48Z","PAID","FULFILLED","29.96","0","0","0","0","0"
"#16589","2025-10-15T10:20:21Z","PAID","FULFILLED","20.0","0","0","0","0","0"
"#16590","2025-10-15T14:01:59Z","PAID","FULFILLED","84.59","0","0","0","0","0"
"#16591","2025-10-15T14:49:55Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#16592","2025-10-15T15:13:56Z","PAID","FULFILLED","37.93","0","0","0","0","0"
"#16593","2025-10-15T19:09:43Z","PAID","FULFILLED","89.6","0","0","0","0","0"
"#16594","2025-10-15T20:23:05Z","PAID","FULFILLED","20.8","0","0","0","0","0"
"#16595","2025-10-15T22:00:54Z","PAID","FULFILLED","112.0","0","0","0","0","0"
"#16596","2025-10-16T01:51:32Z","PAID","FULFILLED","66.48","0","0","0","0","0"
"#16597","2025-10-16T18:18:57Z","PARTIALLY_REFUNDED","FULFILLED","89.1","0","0","0","0","0"
"#16598","2025-10-16T19:44:55Z","PAID","FULFILLED","47.6","0","0","0","0","0"
"#16599","2025-10-16T21:58:52Z","PAID","FULFILLED","0.01","0","0","0","0","0"
"#16600","2025-10-16T22:31:54Z","PAID","FULFILLED","36.49","0","0","0","0","0"
"#16601","2025-10-17T11:20:43Z","PAID","FULFILLED","82.56","0","0","0","0","0"
"#16602","2025-10-17T14:12:22Z","PAID","FULFILLED","27.88","0","0","0","0","0"
"#16603","2025-10-17T15:23:27Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#16604","2025-10-17T16:49:39Z","PAID","FULFILLED","51.12","0","0","0","0","0"
"#16605","2025-10-17T23:42:35Z","PAID","FULFILLED","33.63","0","0","0","0","0"
"#16606","2025-10-18T00:00:45Z","PAID","FULFILLED","79.11","0","0","0","0","0"
"#16607","2025-10-18T02:56:27Z","PAID","FULFILLED","20.0","0","0","0","0","0"
"#16608","2025-10-18T03:26:41Z","PAID","FULFILLED","18.66","0","0","0","0","0"
"#16609","2025-10-18T15:33:04Z","PAID","FULFILLED","18.19","0","0","0","0","0"
"#16610","2025-10-18T19:30:02Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#16611","2025-10-19T01:15:26Z","PAID","FULFILLED","228.11","0","0","0","0","0"
"#16612","2025-10-19T06:50:12Z","PAID","FULFILLED","21.84","0","0","0","0","0"
"#16613","2025-10-19T13:45:27Z","PAID","FULFILLED","25.99","0","0","0","0","0"
"#16614","2025-10-19T16:21:48Z","PAID","FULFILLED","53.86","0","0","0","0","0"
"#16615","2025-10-19T17:25:28Z","PAID","FULFILLED","86.55","0","0","0","0","0"
"#16616","2025-10-19T18:44:37Z","PAID","FULFILLED","0.01","0","0","0","0","0"
"#16617","2025-10-19T20:04:40Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#16618","2025-10-19T20:09:49Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#16619","2025-10-19T20:14:09Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#16620","2025-10-19T23:56:18Z","PAID","FULFILLED","17.0","0","0","0","0","0"
"#16621","2025-10-20T01:43:50Z","PAID","FULFILLED","86.55","0","0","0","0","0"
"#16622","2025-10-20T06:35:00Z","PARTIALLY_REFUNDED","FULFILLED","217.71","0","0","0","0","0"
"#16623","2025-10-20T14:12:53Z","PAID","FULFILLED","66.74","0","0","0","0","0"
"#16624","2025-10-20T14:47:02Z","PAID","FULFILLED","59.39","0","0","0","0","0"
"#16625","2025-10-21T01:01:02Z","PAID","FULFILLED","18.57","0","0","0","0","0"
"#16626","2025-10-21T03:17:44Z","PAID","FULFILLED","307.0","0","0","0","0","0"
"#16627","2025-10-21T05:32:16Z","PAID","FULFILLED","22.05","0","0","0","0","0"
"#16628","2025-10-21T07:03:25Z","PAID","FULFILLED","0.01","0","0","0","0","0"
"#16629","2025-10-21T07:10:19Z","PAID","FULFILLED","18.58","0","0","0","0","0"
"#16630","2025-10-21T14:12:19Z","PAID","FULFILLED","21.4","0","0","0","0","0"
"#16631","2025-10-21T15:26:48Z","PAID","FULFILLED","51.54","0","0","0","0","0"
"#16632","2025-10-21T19:47:27Z","PAID","FULFILLED","66.74","0","0","0","0","0"
"#16633","2025-10-22T02:55:06Z","PAID","FULFILLED","113.75","0","0","0","0","0"
"#16634","2025-10-22T04:41:34Z","PAID","FULFILLED","20.0","0","0","0","0","0"
"#16635","2025-10-22T15:13:53Z","PAID","FULFILLED","20.88","0","0","0","0","0"
"#16636","2025-10-22T17:57:19Z","PAID","FULFILLED","17.81","0","0","0","0","0"
"#16637","2025-10-22T23:59:10Z","PAID","FULFILLED","86.55","0","0","0","0","0"
"#16638","2025-10-23T03:54:05Z","PAID","FULFILLED","30.03","0","0","0","0","0"
"#16639","2025-10-23T05:23:10Z","PAID","FULFILLED","30.73","0","0","0","0","0"
"#16640","2025-10-23T06:21:12Z","PAID","FULFILLED","30.24","0","0","0","0","0"
"#16641","2025-10-23T07:44:26Z","PAID","FULFILLED","90.51","0","0","0","0","0"
"#16642","2025-10-23T17:25:29Z","PAID","FULFILLED","38.74","0","0","0","0","0"
"#16643","2025-10-24T00:19:10Z","PAID","FULFILLED","64.32","0","0","0","0","0"
"#16644","2025-10-24T01:21:14Z","PAID","FULFILLED","30.65","0","0","0","0","0"
"#16645","2025-10-24T03:46:25Z","PAID","FULFILLED","46.0","0","0","0","0","0"
"#16646","2025-10-24T07:25:41Z","PAID","FULFILLED","30.51","0","0","0","0","0"
"#16647","2025-10-24T11:19:02Z","PAID","FULFILLED","30.17","0","0","0","0","0"
"#16648","2025-10-24T16:19:47Z","PAID","FULFILLED","49.22","0","0","0","0","0"
"#16649","2025-10-24T17:02:34Z","PAID","FULFILLED","60.97","0","0","0","0","0"
"#16650","2025-10-25T01:39:59Z","PAID","FULFILLED","22.91","0","0","0","0","0"
"#16651","2025-10-25T02:13:42Z","PAID","FULFILLED","82.56","0","0","0","0","0"
"#16652","2025-10-25T02:21:58Z","PAID","FULFILLED","89.3","0","0","0","0","0"
"#16653","2025-10-25T02:42:22Z","PAID","FULFILLED","22.84","0","0","0","0","0"
"#16654","2025-10-25T02:43:30Z","PAID","FULFILLED","22.84","0","0","0","0","0"
"#16655","2025-10-25T03:43:25Z","PAID","UNFULFILLED","121.46","0","0","0","0","0"
"#16656","2025-10-25T03:52:00Z","PAID","FULFILLED","39.0","0","0","0","0","0"
"#16657","2025-10-25T03:56:02Z","PAID","FULFILLED","21.0","0","0","0","0","0"
"#16658","2025-10-25T06:45:07Z","PAID","FULFILLED","22.74","0","0","0","0","0"
"#16659","2025-10-25T13:22:26Z","PAID","FULFILLED","21.0","0","0","0","0","0"
"#16660","2025-10-25T14:42:59Z","PAID","FULFILLED","21.0","0","0","0","0","0"
"#16661","2025-10-25T15:33:45Z","PAID","FULFILLED","19.6","0","0","0","0","0"
"#16662","2025-10-25T16:16:55Z","PAID","FULFILLED","13.36","0","0","0","0","0"
"#16663","2025-10-25T16:22:12Z","PAID","FULFILLED","22.26","0","0","0","0","0"
"#16664","2025-10-25T17:20:32Z","PAID","FULFILLED","22.63","0","0","0","0","0"
"#16665","2025-10-25T17:23:52Z","PAID","FULFILLED","4.6","0","0","0","0","0"
"#16666","2025-10-25T17:50:03Z","PAID","FULFILLED","89.04","0","0","0","0","0"
"#16667","2025-10-25T21:44:37Z","PAID","FULFILLED","60.96","0","0","0","0","0"
"#16668","2025-10-25T21:55:03Z","PAID","FULFILLED","53.84","0","0","0","0","0"
"#16669","2025-10-25T23:55:18Z","PAID","FULFILLED","42.65","0","0","0","0","0"
"#16670","2025-10-26T00:13:51Z","PAID","FULFILLED","58.76","0","0","0","0","0"
"#16671","2025-10-26T01:51:12Z","PAID","FULFILLED","20.61","0","0","0","0","0"
"#16672","2025-10-26T02:57:05Z","PAID","FULFILLED","22.16","0","0","0","0","0"
"#16673","2025-10-26T05:54:57Z","PAID","FULFILLED","0.01","0","0","0","0","0"
"#16674","2025-10-26T07:00:02Z","PAID","FULFILLED","54.06","0","0","0","0","0"
"#16675","2025-10-26T07:36:40Z","PAID","FULFILLED","22.74","0","0","0","0","0"
"#16676","2025-10-26T16:11:18Z","PAID","FULFILLED","29.76","0","0","0","0","0"
"#16677","2025-10-26T17:14:17Z","PAID","FULFILLED","59.08","0","0","0","0","0"
"#16678","2025-10-26T17:30:12Z","PAID","FULFILLED","21.84","0","0","0","0","0"
"#16679","2025-10-26T19:19:46Z","PAID","FULFILLED","23.15","0","0","0","0","0"
"#16680","2025-10-26T20:13:25Z","PAID","FULFILLED","112.0","0","0","0","0","0"
"#16681","2025-10-26T20:39:40Z","PAID","FULFILLED","113.75","0","0","0","0","0"
"#16682","2025-10-26T21:44:15Z","PAID","FULFILLED","29.96","0","0","0","0","0"
"#16683","2025-10-26T22:19:37Z","PAID","FULFILLED","8.7","0","0","0","0","0"
"#16684","2025-10-27T01:52:43Z","PAID","FULFILLED","59.36","0","0","0","0","0"
"#16685","2025-10-27T03:05:25Z","PAID","FULFILLED","8.7","0","0","0","0","0"
"#16686","2025-10-27T03:19:16Z","PAID","FULFILLED","22.47","0","0","0","0","0"
"#16687","2025-10-27T04:40:56Z","PAID","FULFILLED","21.0","0","0","0","0","0"
"#16688","2025-10-27T05:57:54Z","PAID","FULFILLED","81.38","0","0","0","0","0"
"#16689","2025-10-27T13:59:24Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#16690","2025-10-27T14:29:55Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#16691","2025-10-27T16:26:27Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#16692","2025-10-27T19:46:11Z","PAID","FULFILLED","24.62","0","0","0","0","0"
"#16693","2025-10-27T20:22:21Z","PAID","FULFILLED","52.24","0","0","0","0","0"
"#16694","2025-10-27T22:46:23Z","PAID","FULFILLED","22.4","0","0","0","0","0"
"#16695","2025-10-27T23:04:56Z","PAID","FULFILLED","39.34","0","0","0","0","0"
"#16696","2025-10-27T23:26:18Z","PARTIALLY_REFUNDED","FULFILLED","66.58","0","0","0","0","0"
"#16697","2025-10-28T00:01:36Z","PAID","FULFILLED","103.82","0","0","0","0","0"
"#16698","2025-10-28T01:28:10Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#16699","2025-10-28T02:07:27Z","PAID","FULFILLED","102.5","0","0","0","0","0"
"#16700","2025-10-28T03:20:31Z","PAID","FULFILLED","115.35","0","0","0","0","0"
"#16701","2025-10-28T03:23:29Z","PAID","FULFILLED","56.59","0","0","0","0","0"
"#16702","2025-10-28T10:15:14Z","PAID","FULFILLED","19.62","0","0","0","0","0"
"#16703","2025-10-28T11:21:35Z","PAID","FULFILLED","71.12","0","0","0","0","0"
"#16704","2025-10-28T12:44:53Z","PAID","FULFILLED","158.09","0","0","0","0","0"
"#16705","2025-10-28T15:40:49Z","PAID","FULFILLED","48.06","0","0","0","0","0"
"#16706","2025-10-28T18:14:26Z","PAID","FULFILLED","85.75","0","0","0","0","0"
"#16707","2025-10-28T20:23:32Z","PAID","FULFILLED","67.2","0","0","0","0","0"
"#16708","2025-10-28T20:40:39Z","PAID","FULFILLED","28.61","0","0","0","0","0"
"#16709","2025-10-28T23:12:29Z","PAID","FULFILLED","201.95","0","0","0","0","0"
"#16710","2025-10-28T23:29:26Z","PAID","FULFILLED","34.68","0","0","0","0","0"
"#16711","2025-10-29T00:33:08Z","PAID","FULFILLED","44.8","0","0","0","0","0"
"#16712","2025-10-29T00:36:40Z","PAID","FULFILLED","26.01","0","0","0","0","0"
"#16713","2025-10-29T00:58:16Z","PARTIALLY_REFUNDED","FULFILLED","196.91","0","0","0","0","0"
"#16714","2025-10-29T01:50:46Z","PAID","FULFILLED","19.73","0","0","0","0","0"
"#16715","2025-10-29T03:12:56Z","PAID","FULFILLED","23.8","0","0","0","0","0"
"#16716","2025-10-29T03:28:48Z","PAID","FULFILLED","47.7","0","0","0","0","0"
"#16717","2025-10-29T04:03:10Z","PAID","FULFILLED","38.74","0","0","0","0","0"
"#16718","2025-10-29T04:08:19Z","PAID","FULFILLED","32.79","0","0","0","0","0"
"#16719","2025-10-29T04:10:40Z","PAID","FULFILLED","47.6","0","0","0","0","0"
"#16720","2025-10-29T04:22:08Z","PAID","FULFILLED","4.92","0","0","0","0","0"
"#16721","2025-10-29T04:58:06Z","PAID","FULFILLED","60.97","0","0","0","0","0"
"#16722","2025-10-29T05:14:55Z","PAID","FULFILLED","44.8","0","0","0","0","0"
"#16723","2025-10-29T17:45:06Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#16724","2025-10-29T17:58:46Z","PAID","FULFILLED","22.4","0","0","0","0","0"
"#16725","2025-10-29T18:01:52Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#16726","2025-10-29T19:01:36Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#16727","2025-10-29T21:26:25Z","PAID","FULFILLED","4.55","0","0","0","0","0"
"#16728","2025-10-29T23:41:31Z","PAID","FULFILLED","67.2","0","0","0","0","0"
"#16729","2025-10-29T23:56:39Z","PAID","FULFILLED","25.47","0","0","0","0","0"
"#16730","2025-10-30T00:33:52Z","PAID","FULFILLED","23.8","0","0","0","0","0"
"#16731","2025-10-30T02:01:59Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#16732","2025-10-30T03:14:08Z","PAID","FULFILLED","19.67","0","0","0","0","0"
"#16733","2025-10-30T07:21:32Z","PAID","FULFILLED","25.77","0","0","0","0","0"
"#16734","2025-10-30T12:05:57Z","PAID","FULFILLED","23.74","0","0","0","0","0"
"#16735","2025-10-30T12:56:33Z","PAID","FULFILLED","34.39","0","0","0","0","0"
"#16736","2025-10-30T16:29:47Z","PAID","FULFILLED","116.15","0","0","0","0","0"
"#16737","2025-10-30T16:44:21Z","PAID","FULFILLED","66.74","0","0","0","0","0"
"#16738","2025-10-30T19:27:22Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#16739","2025-10-30T19:36:19Z","PAID","FULFILLED","22.63","0","0","0","0","0"
"#16740","2025-10-30T19:51:44Z","PAID","FULFILLED","55.99","0","0","0","0","0"
"#16741","2025-10-30T20:38:04Z","PAID","FULFILLED","99.76","0","0","0","0","0"
"#16742","2025-10-30T22:13:57Z","PAID","FULFILLED","71.11","0","0","0","0","0"
"#16743","2025-10-30T22:37:02Z","PAID","FULFILLED","23.8","0","0","0","0","0"
"#16744","2025-10-31T02:36:14Z","PAID","FULFILLED","50.94","0","0","0","0","0"
"#16745","2025-10-31T03:40:20Z","PAID","FULFILLED","21.0","0","0","0","0","0"
"#16746","2025-10-31T05:02:30Z","PAID","FULFILLED","102.38","0","0","0","0","0"
"#16747","2025-10-31T06:11:39Z","PAID","FULFILLED","47.94","0","0","0","0","0"
"#16748","2025-10-31T17:38:15Z","PAID","FULFILLED","88.15","0","0","0","0","0"
"#16749","2025-10-31T18:38:24Z","PAID","FULFILLED","23.8","0","0","0","0","0"
