Transaction Date,Type,Order,Card Brand,Card Source,Payout Status,Payout Date,Payout ID,Available On,Amount,Fee,Net,Checkout,Payment Method Name,Presentment Amount,Presentment Currency,Currency
2023-11-19 22:50:24 -0500,charge,#8910,visa,online,paid,2023-11-22,88930058276,2023-11-22,48.19,1.55,46.64,#41069466058788,card,48.19,USD,USD
2023-11-19 22:45:53 -0500,charge,#8909,master,online,paid,2023-11-22,88930058276,2023-11-22,48.19,1.55,46.64,#41069404160036,card,48.19,USD,USD
2023-11-19 22:43:19 -0500,charge,#8908,visa,online,paid,2023-11-22,88930058276,2023-11-22,31.92,1.90,30.02,#41069382631460,card,43.80,CAD,USD
2023-11-19 22:26:16 -0500,charge,#8906,visa,online,paid,2023-11-22,88930058276,2023-11-22,160.80,6.09,154.71,#41068758564900,card,160.80,USD,USD
2023-11-19 21:59:39 -0500,charge,#8904,master,online,paid,2023-11-22,88930058276,2023-11-22,81.40,2.42,78.98,#41068925222948,card,81.40,USD,USD
2023-11-19 21:44:06 -0500,charge,#8902,visa,online,paid,2023-11-22,88930058276,2023-11-22,63.99,1.96,62.03,#41068769640484,card,63.99,USD,USD
2023-11-19 21:39:59 -0500,charge,#8901,visa,online,paid,2023-11-22,88930058276,2023-11-22,55.74,1.75,53.99,#41068685262884,card,55.74,USD,USD
2023-11-19 21:30:37 -0500,charge,#8900,master,online,paid,2023-11-22,88930058276,2023-11-22,110.20,3.17,107.03,#41068624707620,card,110.20,USD,USD
2023-11-19 21:03:10 -0500,charge,#8898,master,online,paid,2023-11-22,88930058276,2023-11-22,116.62,3.33,113.29,#41068307480612,card,116.62,USD,USD
2023-11-19 19:40:20 -0500,charge,#8897,visa,online,paid,2023-11-22,88930058276,2023-11-22,214.00,5.86,208.14,#41067454201892,card,214.00,USD,USD
2023-11-19 02:41:44 -0500,charge,#8896,visa,online,paid,2023-11-21,88899125284,2023-11-21,91.03,4.87,86.16,#41056283000868,card,152.00,NZD,USD
2023-11-19 01:37:09 -0500,charge,#8895,visa,online,paid,2023-11-21,88899125284,2023-11-21,32.79,1.15,31.64,#41055552765988,card,32.79,USD,USD
2023-11-18 09:19:59 -0500,charge,#8884,visa,online,paid,2023-11-21,88899125284,2023-11-21,163.00,4.54,158.46,#41034117447716,card,163.00,USD,USD
2023-11-18 08:57:42 -0500,charge,#8883,visa,online,paid,2023-11-21,88899125284,2023-11-21,87.99,2.59,85.40,#41043182256164,card,87.99,USD,USD
2023-11-17 17:01:24 -0500,charge,#8882,visa,online,paid,2023-11-21,88899125284,2023-11-21,36.99,1.26,35.73,#41032160149540,card,36.99,USD,USD
2023-11-17 15:29:46 -0500,charge,#8881,visa,online,paid,2023-11-21,88899125284,2023-11-21,81.60,2.42,79.18,#41030949142564,card,81.60,USD,USD
2023-11-17 13:51:43 -0500,charge,#8880,visa,online,paid,2023-11-21,88899125284,2023-11-21,80.39,2.39,78.00,#41020355379236,card,80.39,USD,USD
2023-11-17 11:53:22 -0500,charge,#8879,unknown,online,paid,2023-11-18,88907546660,2023-11-18,187.00,11.33,175.67,#41028027613220,shopify_installments,187.00,USD,USD
2023-11-17 09:06:12 -0500,refund,#8809,visa,online,paid,2023-11-20,88866652196,2023-11-17,-8.00,0.00,-8.00,#40999706853412,card,8.00,USD,USD
2023-11-17 08:43:58 -0500,charge,#8878,master,online,paid,2023-11-21,88899125284,2023-11-21,59.39,1.84,57.55,#41025538555940,card,59.39,USD,USD
2023-11-16 22:24:29 -0500,refund,#8877,visa,online,paid,2023-11-21,88899125284,2023-11-21,-1.31,0.00,-1.31,#41018004865060,card,81.82,USD,USD
2023-11-16 22:24:28 -0500,charge,#8877,visa,online,paid,2023-11-21,88899125284,2023-11-21,83.13,2.43,80.70,#41018004865060,card,81.82,USD,USD
2023-11-16 21:27:28 -0500,charge,#8876,visa,online,paid,2023-11-21,88899125284,2023-11-21,76.14,2.28,73.86,#41017296715812,card,76.14,USD,USD
2023-11-16 15:39:52 -0500,charge,#8873,master,online,paid,2023-11-20,88866652196,2023-11-20,107.00,3.08,103.92,#41013121941540,card,107.00,USD,USD
2023-11-16 15:10:34 -0500,charge,#8872,american_express,online,paid,2023-11-20,88866652196,2023-11-20,158.00,5.99,152.01,#41012763197476,card,158.00,USD,USD
2023-11-16 10:52:15 -0500,charge,#8871,visa,online,paid,2023-11-20,88866652196,2023-11-20,80.39,2.39,78.00,#41010057445412,card,80.39,USD,USD
2023-11-16 07:39:17 -0500,charge,#8869,american_express,online,paid,2023-11-20,88866652196,2023-11-20,80.39,3.19,77.20,#41008121905188,card,80.39,USD,USD
2023-11-16 03:01:02 -0500,charge,#8867,master,online,paid,2023-11-20,88866652196,2023-11-20,76.14,2.28,73.86,#41005694484516,card,76.14,USD,USD
2023-11-16 00:05:34 -0500,shop_cash_credit,#8860,unknown,online,paid,2023-11-20,88866652196,2023-11-16,5.58,0.14,5.44,,,,,USD
2023-11-15 22:29:56 -0500,charge,#8863,visa,online,paid,2023-11-20,88866652196,2023-11-20,80.39,2.39,78.00,#41003051188260,card,80.39,USD,USD
2023-11-15 21:48:39 -0500,charge,#8860,visa,online,paid,2023-11-20,88866652196,2023-11-20,31.41,1.12,30.29,#41002740514852,card,31.41,USD,USD
2023-11-15 21:18:12 -0500,charge,#8859,american_express,online,paid,2023-11-20,88866652196,2023-11-20,20.01,1.02,18.99,#41002380230692,card,20.01,USD,USD
2023-11-15 20:18:28 -0500,charge,#8856,visa,online,paid,2023-11-20,88866652196,2023-11-20,90.95,2.66,88.29,#41001670541348,card,90.95,USD,USD
2023-11-15 18:44:09 -0500,charge,#8838,visa,online,paid,2023-11-17,88829231140,2023-11-17,56.59,1.77,54.82,#41000558395428,card,56.59,USD,USD
2023-11-15 18:16:47 -0500,charge,#8828,visa,online,paid,2023-11-17,88829231140,2023-11-17,80.39,2.39,78.00,#40999902904356,card,80.39,USD,USD
2023-11-15 17:55:10 -0500,charge,#8822,master,online,paid,2023-11-17,88829231140,2023-11-17,112.00,3.21,108.79,#40999981449252,card,112.00,USD,USD
2023-11-15 17:35:26 -0500,charge,#8809,visa,online,paid,2023-11-17,88829231140,2023-11-17,36.99,1.26,35.73,#40999706853412,card,36.99,USD,USD
2023-11-15 12:51:44 -0500,charge,#8796,visa,online,paid,2023-11-17,88829231140,2023-11-17,76.99,2.30,74.69,#40996356423716,card,76.99,USD,USD
2023-11-15 07:48:39 -0500,charge,#8795,visa,online,paid,2023-11-17,88829231140,2023-11-17,150.70,7.86,142.84,#40986995032100,card,206.17,CAD,USD
2023-11-14 22:39:17 -0500,charge,#8793,master,online,paid,2023-11-17,88829231140,2023-11-17,64.99,1.99,63.00,#40986691928100,card,64.99,USD,USD
2023-11-14 17:18:06 -0500,charge,#8792,visa,online,paid,2023-11-16,88809537572,2023-11-16,158.00,4.41,153.59,#40983364698148,card,158.00,USD,USD
2023-11-14 00:08:14 -0500,charge,#8789,visa,online,paid,2023-11-16,88809537572,2023-11-16,87.99,2.59,85.40,#40973030883364,card,87.99,USD,USD
2023-11-13 21:16:28 -0500,charge,#8788,visa,online,paid,2023-11-16,88809537572,2023-11-16,87.99,2.59,85.40,#40971141775396,card,87.99,USD,USD
2023-11-12 18:58:34 -0500,charge,#8787,visa,online,paid,2023-11-14,88752128036,2023-11-14,36.99,1.26,35.73,#40953724010532,card,36.99,USD,USD
2023-11-12 12:38:44 -0500,charge,#8785,visa,online,paid,2023-11-14,88752128036,2023-11-14,135.00,3.81,131.19,#40949083570212,card,135.00,USD,USD
2023-11-12 11:09:53 -0500,charge,#8784,visa,online,paid,2023-11-14,88752128036,2023-11-14,76.99,2.30,74.69,#40948055900196,card,76.99,USD,USD
2023-11-12 01:24:33 -0500,charge,#8783,unknown,online,paid,2023-11-13,88787320868,2023-11-13,238.00,14.34,223.66,#40941709131812,shopify_installments,238.00,USD,USD
2023-11-11 18:36:45 -0500,charge,#8782,visa,online,paid,2023-11-14,88752128036,2023-11-14,189.00,5.21,183.79,#40937048277028,card,189.00,USD,USD
2023-11-11 13:21:58 -0500,charge,#8780,visa,online,paid,2023-11-14,88752128036,2023-11-14,36.99,1.26,35.73,#40933203148836,card,36.99,USD,USD
2023-11-10 23:14:12 -0500,charge,#8778,unknown,online,paid,2023-11-12,88784240676,2023-11-12,96.90,6.02,90.88,#40924176515108,shopify_installments,96.90,USD,USD
2023-11-10 15:08:02 -0500,charge,#8777,visa,online,paid,2023-11-14,88752128036,2023-11-14,64.99,1.99,63.00,#40917319647268,card,64.99,USD,USD
2023-11-09 18:10:23 -0500,charge,#8776,master,online,paid,2023-11-13,88730501156,2023-11-13,87.99,2.59,85.40,#40903604600868,card,87.99,USD,USD
2023-11-09 17:25:46 -0500,charge,#8775,visa,online,paid,2023-11-13,88730501156,2023-11-13,84.00,2.48,81.52,#40903124942884,card,84.00,USD,USD
2023-11-09 14:48:07 -0500,charge,#8774,visa,online,paid,2023-11-13,88730501156,2023-11-13,36.99,1.26,35.73,#40901458952228,card,36.99,USD,USD
2023-11-08 01:50:03 -0500,charge,#8766,visa,online,paid,2023-11-10,88693669924,2023-11-10,56.59,1.77,54.82,#40878587936804,card,56.59,USD,USD
2023-11-06 19:30:29 -0500,charge,#8762,visa,online,paid,2023-11-09,88670339108,2023-11-09,95.20,2.78,92.42,#40839567310884,card,95.20,USD,USD
2023-11-05 17:26:51 -0500,charge,#8755,visa,online,paid,2023-11-07,88606703652,2023-11-07,99.00,2.87,96.13,#40841307783204,card,99.00,USD,USD
2023-11-04 14:21:10 -0400,charge,#8749,master,online,paid,2023-11-07,88606703652,2023-11-07,84.00,2.48,81.52,#40821954510884,card,84.00,USD,USD
2023-11-03 21:49:08 -0400,charge,#8747,visa,online,paid,2023-11-07,88606703652,2023-11-07,109.00,3.13,105.87,#40810548625444,card,109.00,USD,USD
2023-11-03 14:12:24 -0400,charge,#8745,master,online,paid,2023-11-07,88606703652,2023-11-07,114.75,3.28,111.47,#40804697440292,card,114.75,USD,USD
2023-11-03 03:35:07 -0400,charge,#8742,unknown,online,paid,2023-11-04,88619286564,2023-11-04,107.00,6.61,100.39,#40797456957476,shopify_installments,107.00,USD,USD
2023-11-02 21:44:28 -0400,charge,#8741,visa,online,paid,2023-11-07,88606703652,2023-11-07,82.09,2.43,79.66,#40793526599716,card,82.09,USD,USD
2023-11-02 20:25:34 -0400,marketplace sales tax,#8740,unknown,online,paid,2023-11-06,88578818084,2023-11-03,-13.39,0.00,-13.39,,,,,USD
2023-11-02 18:58:10 -0400,charge,#8739,discover,online,paid,2023-11-06,88578818084,2023-11-06,64.99,1.99,63.00,#40791627399204,card,64.99,USD,USD
2023-11-02 13:24:07 -0400,charge,#8737,visa,online,paid,2023-11-06,88578818084,2023-11-06,32.79,1.15,31.64,#40787662929956,card,32.79,USD,USD
2023-11-01 18:48:49 -0400,charge,#8733,master,online,paid,2023-11-03,88543297572,2023-11-03,64.99,1.99,63.00,#40775259324452,card,64.99,USD,USD
2023-11-01 00:06:07 -0400,charge,#8726,discover,online,paid,2023-11-03,88543297572,2023-11-03,56.59,1.77,54.82,#40764388704292,card,56.59,USD,USD
2023-10-31 23:54:14 -0400,charge,#8725,visa,online,paid,2023-11-03,88543297572,2023-11-03,107.00,3.08,103.92,#40764287123492,card,107.00,USD,USD
2023-10-31 20:56:59 -0400,charge,#8724,master,online,paid,2023-11-03,88543297572,2023-11-03,54.99,1.73,53.26,#40762825834532,card,54.99,USD,USD
2023-10-31 17:52:03 -0400,charge,#8722,unknown,online,paid,2023-11-01,88536219684,2023-11-01,56.59,3.64,52.95,#40761122521124,shopify_installments,56.59,USD,USD
2023-10-31 13:20:01 -0400,charge,#8721,visa,online,paid,2023-11-02,88525602852,2023-11-02,95.20,2.78,92.42,#40758517530660,card,95.20,USD,USD
2023-10-30 22:50:52 -0400,charge,#8720,master,online,paid,2023-11-02,88525602852,2023-11-02,36.99,1.26,35.73,#40750279884836,card,36.99,USD,USD
2023-10-30 12:40:29 -0400,charge,#8715,master,online,paid,2023-11-01,88495456292,2023-11-01,36.99,1.26,35.73,#40743985414180,card,36.99,USD,USD
2023-10-30 10:48:29 -0400,charge,#8713,visa,online,paid,2023-11-01,88495456292,2023-11-01,32.79,1.15,31.64,#40741811290148,card,32.79,USD,USD
2023-10-29 22:47:48 -0400,charge,#8712,visa,online,paid,2023-11-01,88495456292,2023-11-01,36.99,1.26,35.73,#40736034390052,card,36.99,USD,USD
2023-10-29 20:04:45 -0400,charge,#8711,visa,online,paid,2023-11-01,88495456292,2023-11-01,32.79,1.15,31.64,#40734291755044,card,32.79,USD,USD
2023-10-29 18:38:55 -0400,charge,#8710,master,online,paid,2023-10-31,88455807012,2023-10-31,36.99,1.26,35.73,#40733371793444,card,36.99,USD,USD
2023-10-28 23:18:23 -0400,charge,#8709,visa,online,paid,2023-10-31,88455807012,2023-10-31,36.99,1.26,35.73,#40721521541156,card,36.99,USD,USD
2023-10-27 17:49:25 -0400,charge,#8707,visa,online,paid,2023-10-31,88455807012,2023-10-31,126.85,6.67,120.18,#40703225987108,card,175.42,CAD,USD
2023-10-26 21:56:04 -0400,charge,#8705,master,online,paid,2023-10-31,88455807012,2023-10-31,84.00,2.48,81.52,#40691127451684,card,84.00,USD,USD
2023-10-26 19:27:55 -0400,charge,#8704,visa,online,paid,2023-10-30,88434835492,2023-10-30,8.99,0.53,8.46,#40689507368996,card,8.99,USD,USD
2023-10-26 17:09:01 -0400,charge,#8703,visa,online,paid,2023-10-30,88434835492,2023-10-30,36.99,1.26,35.73,#40688064561188,card,36.99,USD,USD
2023-10-26 14:31:03 -0400,charge,#8702,american_express,online,paid,2023-10-30,88434835492,2023-10-30,87.99,3.47,84.52,#40686382022692,card,87.99,USD,USD
2023-10-25 10:24:53 -0400,charge,#8698,visa,online,paid,2023-10-27,88418058276,2023-10-27,32.79,1.15,31.64,#40663946035236,card,32.79,USD,USD
2023-10-25 02:12:01 -0400,charge,#8697,unknown,online,paid,2023-10-26,88422645796,2023-10-26,154.00,9.39,144.61,#40658114478116,shopify_installments,154.00,USD,USD
2023-10-24 12:48:42 -0400,charge,#8695,visa,online,paid,2023-10-26,88381358116,2023-10-26,124.00,3.52,120.48,#40648110112804,card,124.00,USD,USD
2023-10-24 09:42:55 -0400,charge,#8694,visa,online,paid,2023-10-26,88381358116,2023-10-26,84.00,2.48,81.52,#40645829689380,card,84.00,USD,USD
2023-10-23 02:46:54 -0400,charge,#8693,visa,online,paid,2023-10-25,88360747044,2023-10-25,48.99,1.57,47.42,#40623514484772,card,48.99,USD,USD
2023-10-22 23:39:33 -0400,charge,#8691,unknown,online,paid,2023-10-24,88373166116,2023-10-24,80.39,5.04,75.35,#40621248741412,shopify_installments,80.39,USD,USD
2023-10-22 17:40:03 -0400,charge,#8690,visa,online,paid,2023-10-24,88329093156,2023-10-24,64.99,1.99,63.00,#40617024028708,card,64.99,USD,USD
2023-10-21 21:48:35 -0400,charge,#8689,american_express,online,paid,2023-10-24,88329093156,2023-10-24,84.00,3.32,80.68,#40602911211556,card,84.00,USD,USD
2023-10-21 20:56:25 -0400,charge,#8688,discover,online,paid,2023-10-24,88329093156,2023-10-24,80.39,2.39,78.00,#40602250870820,card,80.39,USD,USD
2023-10-21 20:04:55 -0400,charge,#8687,visa,online,paid,2023-10-24,88329093156,2023-10-24,281.00,7.61,273.39,#40601571426340,card,281.00,USD,USD
2023-10-20 17:40:22 -0400,charge,#8685,visa,online,paid,2023-10-24,88329093156,2023-10-24,136.00,3.84,132.16,#40582409879588,card,136.00,USD,USD
2023-10-20 14:32:41 -0400,charge,#8684,visa,online,paid,2023-10-24,88329093156,2023-10-24,197.00,5.42,191.58,#40580128800804,card,197.00,USD,USD
2023-10-19 22:48:18 -0400,charge,#8683,visa,online,paid,2023-10-24,88329093156,2023-10-24,84.00,2.48,81.52,#40568893440036,card,84.00,USD,USD
2023-10-19 21:05:08 -0400,charge,#8682,visa,online,paid,2023-10-24,88329093156,2023-10-24,32.79,1.15,31.64,#40567593107492,card,32.79,USD,USD
2023-10-19 16:58:41 -0400,charge,#8681,visa,online,paid,2023-10-23,88300421156,2023-10-23,107.00,3.08,103.92,#40564534509604,card,107.00,USD,USD
2023-10-19 15:01:23 -0400,refund,#8601,visa,online,paid,2023-10-23,88300421156,2023-10-19,-10.00,0.00,-10.00,#40139713544228,card,10.00,USD,USD
2023-10-19 14:56:01 -0400,refund,#8624,visa,online,paid,2023-10-23,88300421156,2023-10-19,-10.00,0.00,-10.00,#40260737925156,card,10.00,USD,USD
2023-10-19 05:44:45 -0400,charge,#8680,unknown,online,paid,2023-10-20,88296325156,2023-10-20,216.00,13.04,202.96,#40556211863588,shopify_installments,216.00,USD,USD
2023-10-19 00:06:52 -0400,charge,#8678,visa,online,paid,2023-10-23,88300421156,2023-10-23,36.99,1.26,35.73,#40552322138148,card,36.99,USD,USD
2023-10-18 16:27:29 -0400,charge,#8676,master,online,paid,2023-10-20,88277516324,2023-10-20,20.00,0.82,19.18,#40546670018596,card,20.00,USD,USD
2023-10-17 12:17:56 -0400,charge,#8675,unknown,online,paid,2023-10-18,88261394468,2023-10-18,95.20,5.92,89.28,#40525900840996,shopify_installments,95.20,USD,USD
2023-10-17 11:28:45 -0400,charge,#8674,visa,online,paid,2023-10-19,88253005860,2023-10-19,48.99,1.57,47.42,#40525301383204,card,48.99,USD,USD
2023-10-17 09:56:26 -0400,refund,#8613,master,online,paid,2023-10-19,88253005860,2023-10-17,-10.00,0.00,-10.00,#40144904585252,card,10.00,USD,USD
2023-10-17 00:57:20 -0400,charge,#8673,visa,online,paid,2023-10-19,88253005860,2023-10-19,90.95,2.66,88.29,#40517890736164,card,90.95,USD,USD
2023-10-16 11:15:38 -0400,charge,#8669,master,online,paid,2023-10-18,88221909028,2023-10-18,56.59,1.77,54.82,#40507708244004,card,56.59,USD,USD
2023-10-16 05:46:44 -0400,charge,#8668,visa,online,paid,2023-10-18,88221909028,2023-10-18,36.99,1.26,35.73,#40503776477220,card,36.99,USD,USD
2023-10-15 18:23:16 -0400,charge,#8667,visa,online,paid,2023-10-17,88192221220,2023-10-17,187.85,5.18,182.67,#40480694304804,card,187.85,USD,USD
2023-10-14 18:54:07 -0400,charge,#8665,unknown,online,paid,2023-10-15,88228397092,2023-10-15,163.20,9.93,153.27,#40477114433572,shopify_installments,163.20,USD,USD
2023-10-14 09:41:09 -0400,charge,#8664,unknown,online,paid,2023-10-15,88228364324,2023-10-15,162.35,9.88,152.47,#40469037482020,shopify_installments,162.35,USD,USD
2023-10-14 08:17:24 -0400,charge,#8663,master,online,paid,2023-10-17,88192221220,2023-10-17,43.39,2.48,40.91,#40468028915748,card,69.00,AUD,USD
2023-10-13 19:25:38 -0400,marketplace sales tax,#8662,unknown,online,paid,2023-10-16,88164007972,2023-10-13,-6.35,0.00,-6.35,,,,,USD
2023-10-13 18:39:32 -0400,charge,#8662,unknown,online,paid,2023-10-17,88192221220,2023-10-17,73.14,2.20,70.94,#40458080780324,card,73.14,USD,USD
2023-10-13 08:03:33 -0400,charge,#8661,master,online,paid,2023-10-17,88192221220,2023-10-17,84.00,2.48,81.52,#40447067127844,card,84.00,USD,USD
2023-10-12 20:40:00 -0400,charge,#8660,master,online,paid,2023-10-17,88192221220,2023-10-17,58.99,1.83,57.16,#40439603167268,card,58.99,USD,USD
2023-10-12 17:50:19 -0400,charge,#8659,unknown,online,paid,2023-10-13,88159092772,2023-10-13,76.14,4.79,71.35,#40437593407524,shopify_installments,76.14,USD,USD
2023-10-12 10:54:43 -0400,charge,#8658,discover,online,paid,2023-10-16,88164007972,2023-10-16,105.40,3.04,102.36,#40432834379812,card,105.40,USD,USD
2023-10-12 10:50:59 -0400,charge,#8657,visa,online,paid,2023-10-16,88164007972,2023-10-16,32.79,1.15,31.64,#40432812982308,card,32.79,USD,USD
2023-10-11 19:40:28 -0400,refund,#8544,visa,online,paid,2023-10-13,88137596964,2023-10-11,-10.00,0.00,-10.00,#39912088600612,card,10.00,USD,USD
2023-10-11 17:12:34 -0400,charge,#8656,master,online,paid,2023-10-13,88137596964,2023-10-13,64.99,1.99,63.00,#40420494999588,card,64.99,USD,USD
2023-10-10 21:14:46 -0400,charge,#8655,visa,online,paid,2023-10-13,88137596964,2023-10-13,32.79,1.15,31.64,#40405776662564,card,32.79,USD,USD
2023-10-10 12:34:01 -0400,charge,#8653,visa,online,paid,2023-10-12,88107417636,2023-10-12,114.75,3.28,111.47,#40399008628772,card,114.75,USD,USD
2023-10-10 10:37:37 -0400,charge,#8652,visa,online,paid,2023-10-12,88107417636,2023-10-12,86.00,2.54,83.46,#40397177684004,card,86.00,USD,USD
2023-10-10 08:33:42 -0400,refund,#8628,unknown,online,paid,2023-10-11,88124751908,2023-10-11,-10.00,0.00,-10.00,#40269744373796,shopify_installments,95.20,USD,USD
2023-10-09 21:57:46 -0400,charge,#8651,visa,online,paid,2023-10-12,88107417636,2023-10-12,73.98,2.22,71.76,#40387798401060,card,73.98,USD,USD
2023-10-09 21:25:47 -0400,charge,#8650,visa,online,paid,2023-10-12,88107417636,2023-10-12,36.99,1.26,35.73,#40387362226212,card,36.99,USD,USD
2023-10-09 11:11:52 -0400,charge,#8649,master,online,paid,2023-10-11,88083791908,2023-10-11,36.99,1.26,35.73,#40378513981476,card,36.99,USD,USD
2023-10-08 20:25:11 -0400,charge,#8646,master,online,paid,2023-10-11,88083791908,2023-10-11,36.99,1.26,35.73,#40366447755300,card,36.99,USD,USD
2023-10-07 20:19:41 -0400,charge,#8643,master,online,paid,2023-10-11,88083791908,2023-10-11,66.79,2.04,64.75,#40347731984420,card,66.79,USD,USD
2023-10-06 22:11:58 -0400,charge,#8639,visa,online,paid,2023-10-11,88083791908,2023-10-11,81.00,2.41,78.59,#40330333093924,card,81.00,USD,USD
2023-10-06 13:05:14 -0400,charge,#8638,master,online,paid,2023-10-11,88083791908,2023-10-11,142.80,4.01,138.79,#40322492596260,card,142.80,USD,USD
2023-10-05 16:04:45 -0400,charge,#8635,visa,online,paid,2023-10-10,88049057828,2023-10-10,95.20,2.78,92.42,#40306097782820,card,95.20,USD,USD
2023-10-05 09:17:32 -0400,refund,#8627,visa,online,paid,2023-10-10,88049057828,2023-10-05,-78.00,0.00,-78.00,#40264548089892,card,78.00,USD,USD
2023-10-04 18:09:16 -0400,charge,#8633,unknown,online,paid,2023-10-05,88027398180,2023-10-05,170.00,10.33,159.67,#40288176668708,shopify_installments,170.00,USD,USD
2023-10-04 11:19:57 -0400,charge,#8632,visa,online,paid,2023-10-06,88022745124,2023-10-06,33.80,1.18,32.62,#40273911611428,card,33.80,USD,USD
2023-10-04 09:01:02 -0400,charge,#8631,visa,online,paid,2023-10-06,88022745124,2023-10-06,67.60,2.06,65.54,#40280880349220,card,67.60,USD,USD
2023-10-03 21:02:48 -0400,charge,#8630,visa,online,paid,2023-10-06,88022745124,2023-10-06,78.00,2.33,75.67,#40271360983076,card,78.00,USD,USD
2023-10-03 19:08:49 -0400,charge,#8628,unknown,online,paid,2023-10-04,88001904676,2023-10-04,95.20,5.92,89.28,#40269744373796,shopify_installments,95.20,USD,USD
2023-10-03 12:54:34 -0400,charge,#8627,visa,online,paid,2023-10-05,87981785124,2023-10-05,78.00,2.33,75.67,#40264548089892,card,78.00,USD,USD
2023-10-03 08:09:58 -0400,charge,#8624,visa,online,paid,2023-10-05,87981785124,2023-10-05,96.00,2.80,93.20,#40260737925156,card,96.00,USD,USD
